177,魚河岸,NDC 913,1998/12/28,2014/9/17,879,芥川 竜之介,芥川龍之介全集5,ちくま文庫、筑摩書房,j.utiyama,もりみつじゅんじ
178,芥川竜之介歌集,NDC 911,1999/7/18,2014/9/17,879,芥川 竜之介,芥川龍之介全集　第一巻,岩波書店,もりみつじゅんじ,本木まゆみ
179,藪の中,NDC 913,1997/11/10,2014/9/17,879,芥川 竜之介,芥川龍之介全集4,ちくま文庫、筑摩書房,野口英司、平山誠,もりみつじゅんじ
180,山鴫,NDC 913,1999/1/19,2014/9/17,879,芥川 竜之介,現代日本文學大系　43　芥川龍之介集,筑摩書房,j.utiyama,かとうかおり
181,槍が岳に登った記,NDC 915,1999/1/11,2014/9/17,879,芥川 竜之介,羅生門・鼻・芋粥,角川文庫、角川書店,j.utiyama,かとうかおり
182,保吉の手帳から,NDC 913,1999/1/10,2014/9/17,879,芥川 竜之介,芥川龍之介全集5,ちくま文庫、筑摩書房,j.utiyama,かとうかおり
183,世之助の話,NDC 913,1998/10/11,2014/9/17,879,芥川 竜之介,現代日本文学大系　43　芥川龍之介集,筑摩書房,j.utiyama,柳沢成雄
184,妖婆,NDC 913,1998/12/8,2014/9/17,879,芥川 竜之介,芥川龍之介全集3,ちくま文庫、筑摩書房,j.utiyama,かとうかおり
185,さまよえる猶太人,NDC 190 914,1998/11/11,2014/9/17,879,芥川 竜之介,芥川龍之介全集1,ちくま文庫、筑摩書房,j.utiyama,もりみつじゅんじ
186,夢,NDC 913,1999/3/1,2014/9/17,879,芥川 竜之介,芥川龍之介全集6,ちくま文庫、筑摩書房,j.utiyama,もりみつじゅんじ
187,百合,NDC 913,1999/1/8,2014/9/17,879,芥川 竜之介,芥川龍之介全集5,ちくま文庫、筑摩書房,j.utiyama,かとうかおり
188,誘惑,NDC 913,1999/1/26,2016/2/25,879,芥川 竜之介,昭和文学全集　第1巻,小学館,j.utiyama,かとうかおり
189,続芭蕉雑記,NDC 911,1999/1/14,2014/9/17,879,芥川 竜之介,現代日本文学大系　43　芥川龍之介集,筑摩書房,j.utiyama,かとうかおり
190,続文芸的な、余りに文芸的な,NDC 914,1999/2/2,2014/9/17,879,芥川 竜之介,現代日本文学大系　43　芥川龍之介集,筑摩書房,j.utiyama,かとうかおり
191,続西方の人,NDC 190 913,1998/6/4,2014/9/17,879,芥川 竜之介,現代日本文学大系　43　芥川龍之介集,筑摩書房,j.utiyama,野口英司
192,Alice6,NDC 912,1997/9/9,2014/9/17,16,小中 千昭,,,小中千昭,
193,尼,NDC 949,2000/6/8,2016/2/1,17,ウィード グスターフ,鴎外選集　第14巻,岩波書店,tatsuki,はやしだかずこ
193,尼,NDC 949,2000/6/8,2016/2/1,129,森 鴎外,鴎外選集　第14巻,岩波書店,tatsuki,はやしだかずこ
193,尼,NDC 949,2000/6/8,2016/2/1,315,森 林太郎,鴎外選集　第14巻,岩波書店,tatsuki,はやしだかずこ
194,マッチ売りの少女,NDC K949,1999/12/29,2014/9/17,19,アンデルセン ハンス・クリスチャン,,,大久保ゆう,
194,マッチ売りの少女,NDC K949,1999/12/29,2014/9/17,10,大久保 ゆう,,,大久保ゆう,
195,可哀相な姉,NDC 913,2000/2/11,2014/9/17,20,渡辺 温,アンドロギュノスの裔,薔薇十字社,森下祐行,もりみつじゅんじ
196,もう一つの著作権の話,NDC 021,1998/8/4,2014/9/17,21,白田 秀彰,,,白田秀彰,
197,青い顔,NDC 913,1999/6/17,2014/9/17,22,三島 霜川,明治文學全集　72　水野葉舟・中村星湖・三島霜川・上司小劍集,筑摩書房,小林徹,山本奈津恵
198,青白き夢,NDC 913,2000/3/11,2014/9/17,12,素木 しづ,素木しづ作品集,札幌・北書房,小林徹,Juki
199,あらくれ,NDC 913,2000/6/23,2014/9/17,23,徳田 秋声,あらくれ,新潮文庫、新潮社,久保あきら,湯地光弘
201,或る女,NDC 913,1999/10/28,2014/9/17,25,有島 武郎,或る女　前編,岩波文庫、岩波書店,真先芳秋,渥美浩子
202,或る女,NDC 913,2000/3/1,2014/9/17,25,有島 武郎,或る女　後編,岩波文庫、岩波書店,真先芳秋,地田尚
203,僕の帽子のお話,NDC K913,2000/4/29,2014/9/17,25,有島 武郎,一房の葡萄　他四篇,岩波文庫、岩波書店,鈴木厚司,石川友子
204,カインの末裔,NDC 913,2000/3/4,2014/9/17,25,有島 武郎,カインの末裔　クララの出家,岩波文庫、岩波書店,鈴木厚司,地田尚
205,私の父と母,NDC 914,1998/8/25,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,
206,小さき者へ,NDC 913,1999/2/13,2014/9/17,25,有島 武郎,小さき者へ・生れ出づる悩み,新潮文庫、新潮社,鈴木厚司,鈴木厚司
207,二つの道,NDC 914,1998/6/22,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,鈴木厚司
208,片信,NDC 914,1999/2/13,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,
209,卑怯者,NDC 913,1998/6/22,2014/9/17,25,有島 武郎,カインの末裔,角川文庫、角川書店,鈴木厚司,
210,広津氏に答う,NDC 914,1998/8/25,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,
211,一房の葡萄,NDC K913,1999/2/13,2018/10/15,25,有島 武郎,赤い鳥傑作集,新潮文庫、新潮社,鈴木厚司,
212,火事とポチ,NDC K913,1998/5/25,2014/9/17,25,有島 武郎,一房の葡萄,角川文庫、角川書店,鈴木厚司,八木正三
213,小作人への告別,NDC 916,1998/6/22,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,
214,水野仙子氏の作品について,NDC 910,1998/10/28,2014/9/17,25,有島 武郎,叢書「青踏」の女たち　第10巻　水野仙子集,不二出版,小林徹,山本奈津恵
215,溺れかけた兄妹,NDC K913,1999/9/27,2014/9/17,25,有島 武郎,一房の葡萄　他四篇,岩波文庫、岩波書店,鈴木厚司,地田尚
216,星座,NDC 913,2000/5/15,2014/9/17,25,有島 武郎,日本文学全集25　有島武郎集,集英社,大野晋,地田尚
217,宣言一つ,NDC 914,1998/6/22,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,
218,想片,NDC 914,1998/6/22,2014/9/17,25,有島 武郎,惜しみなく愛は奪う,角川文庫、角川書店,鈴木厚司,
219,在りし日の歌,NDC 911,1999/2/17,2014/9/17,26,中原 中也,中原中也詩集,岩波文庫、岩波書店,浜野安紀子,浜野智
220,或る母の話,NDC 913,1999/8/21,2014/9/17,20,渡辺 温,アンドロギュノスの裔,薔薇十字社,森下祐行,もりみつじゅんじ
221,梓川の上流,NDC 291 915,1999/9/20,2014/9/17,27,小島 烏水,山岳紀行文集　日本アルプス,岩波文庫、岩波書店,大野晋,地田尚
222,もう一つのプライバシーの話,NDC 316,1999/10/5,2014/9/17,21,白田 秀彰,,,白田秀彰,
223,晩餐,NDC 913,1999/9/5,2014/9/17,12,素木 しづ,素木しづ作品集,札幌・北書房,小林徹,湯地光弘
224,薔薇,NDC 949,2000/5/1,2016/2/1,17,ウィード グスターフ,鴎外選集　第14巻,岩波書店,tatsuki,小林繁雄
224,薔薇,NDC 949,2000/5/1,2016/2/1,129,森 鴎外,鴎外選集　第14巻,岩波書店,tatsuki,小林繁雄
224,薔薇,NDC 949,2000/5/1,2016/2/1,315,森 林太郎,鴎外選集　第14巻,岩波書店,tatsuki,小林繁雄
225,レズビアン・ライフ,NDC 913,2000/6/26,2014/9/17,28,早見 秋,レズビアン・ライフ,海越出版社,早見秋,
226,ボヘミアの醜聞,NDC K933,1998/12/28,2014/9/17,10,大久保 ゆう,,,大久保ゆう,
226,ボヘミアの醜聞,NDC K933,1998/12/28,2014/9/17,9,ドイル アーサー・コナン,,,大久保ゆう,
227,伽藍とバザール,NDC 007,1999/4/16,2014/9/17,30,山形 浩生,,,山形浩生,
227,伽藍とバザール,NDC 007,1999/4/16,2014/9/17,29,レイモンド  エリック,,,山形浩生,
228,セメント樽の中の手紙,NDC 913,1998/10/3,2014/9/17,31,葉山 嘉樹,全集・現代文学の発見・第一巻　最初の衝撃,学芸書林,山根鋭二,かとうかおり
229,父を失う話,NDC 913,1999/7/28,2014/9/17,20,渡辺 温,アンドロギュノスの裔,薔薇十字社,森下祐行,もりみつじゅんじ
230,コーヒーメーカー,NDC 913,1998/5/9,2014/9/17,32,植松 真人,,,植松眞人,
231,コピーライトの史的展開,NDC 021,1998/3/25,2014/9/17,21,白田 秀彰,「一橋研究」 19巻4号(1995年1月) から21巻3号(1996年10月)まで不定期連載,,,
233,デンマルク国の話,NDC 198,2000/1/7,2014/9/17,34,内村 鑑三,後世への最大遺物　デンマルク国の話,岩波文庫、岩波書店,ゆうき,吉田亜津美
234,二十世紀旗手,NDC 913,1999/8/7,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
235,八十八夜,NDC 913,1999/10/6,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
236,ア、秋,NDC 914,1999/10/20,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
237,小さいアルバム,NDC 913,2000/4/13,2014/9/17,35,太宰 治,太宰治全集5,ちくま文庫、筑摩書房,柴田卓治,夏海
238,老ハイデルベルヒ,NDC 913,1999/12/20,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
239,兄たち,NDC 913,1999/11/10,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
240,あさましきもの,NDC 913,1999/8/20,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
241,美男子と煙草,NDC 913,2000/1/23,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
242,美少女,NDC 913,1999/10/20,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
243,眉山,NDC 913,2000/1/23,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
244,チャンス,NDC 913,2000/4/7,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,miyako
245,父,NDC 913,2000/1/23,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
246,畜犬談,NDC 913,1999/4/12,2014/9/17,35,太宰 治,日本文学全集70　太宰治集,集英社,網迫,田尻幹二
247,地球図,NDC 913,1999/6/23,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,すずきともひろ
248,千代女,NDC 913,2000/1/28,2014/9/17,35,太宰 治,太宰治全集4,ちくま文庫、筑摩書房,柴田卓治,青木直子
249,断崖の錯覚,NDC 913,2000/4/19,2016/7/12,974,黒木 舜平,太宰治全集10,ちくま文庫、筑摩書房,柴田卓治,石川友子
249,断崖の錯覚,NDC 913,2000/4/19,2016/7/12,35,太宰 治,太宰治全集10,ちくま文庫、筑摩書房,柴田卓治,石川友子
250,男女同権,NDC 913,2000/4/19,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,石川友子
251,誰,NDC 913,2000/3/27,2014/9/17,35,太宰 治,太宰治全集4,ちくま文庫、筑摩書房,柴田卓治,もりみつじゅんじ
252,誰も知らぬ,NDC 913,1999/12/20,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
253,十二月八日,NDC 913,2000/4/1,2014/9/17,35,太宰 治,太宰治全集5,ちくま文庫、筑摩書房,柴田卓治,高橋真也
254,デカダン抗議,NDC 913,1999/10/26,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
255,道化の華,NDC 913,1999/7/13,2016/2/23,35,太宰 治,太宰治全集2,筑摩書房,赤木孝之,小林繁雄
256,服装に就いて,NDC 914,2000/1/28,2014/9/17,35,太宰 治,太宰治全集4,ちくま文庫、筑摩書房,柴田卓治,青木直子
257,玩具,NDC 913,1999/8/1,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,鈴木伸吾
258,グッド・バイ,NDC 913,2000/1/23,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
259,逆行,NDC 913,1999/6/29,2016/2/23,35,太宰 治,太宰治全集2,筑摩書房,赤木孝之,湯地光弘
260,逆行,NDC 913,1999/12/17,2014/9/17,35,太宰 治,晩年,新潮文庫、新潮社,村田拓哉,青木直子
261,母,NDC 913,2000/1/23,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
262,恥,NDC 913,2000/3/27,2014/9/17,35,太宰 治,太宰治全集4,ちくま文庫、筑摩書房,柴田卓治,もりみつじゅんじ
263,薄明,NDC 913,2000/3/21,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,ゆうこ
264,花火,NDC 913,2000/4/13,2014/9/17,35,太宰 治,太宰治全集5,ちくま文庫、筑摩書房,柴田卓治,夏海
265,犯人,NDC 913,2000/1/23,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
266,春の盗賊,NDC 913,1999/11/1,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
267,皮膚と心,NDC 913,1999/2/4,2014/9/17,35,太宰 治,きりぎりす,新潮文庫、新潮社,みやま,佐々木春夫
268,火の鳥,NDC 913,2000/1/26,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,高橋美奈子
269,火の鳥,NDC 913,2000/5/3,2014/9/17,35,太宰 治,太宰治全集第二巻,筑摩書房,西田,山本奈津恵
270,富嶽百景,NDC 913,1999/1/9,2014/9/17,35,太宰 治,筑摩現代文学大系　59　太宰治集,筑摩書房,網迫,割子田数哉
271,HUMAN LOST,NDC 913,1999/8/30,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
272,陰火,NDC 913,1999/7/12,2016/2/23,35,太宰 治,太宰治全集2,筑摩書房,赤木孝之,湯地光弘
273,一灯,NDC 913,2000/4/27,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,渥美浩子
274,女類,NDC 913,2000/1/24,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
275,女生徒,NDC 913,1999/2/16,2014/9/17,35,太宰 治,女生徒,角川文庫、角川書店,細渕真弓,細渕紀子
276,貨幣,NDC 913,1999/1/1,2018/7/8,35,太宰 治,女生徒,角川文庫、角川書店,SAME SIDE,細渕紀子
277,駈込み訴え,NDC 913,1999/2/24,2014/9/17,35,太宰 治,走れメロス,新潮文庫、新潮社,文咲苺子,高橋真也
278,鴎,NDC 913,1999/11/22,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
279,懶惰の歌留多,NDC 913,1999/9/11,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
280,喝采,NDC 913,1999/7/30,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
281,花燭,NDC 913,1999/9/29,2014/9/17,35,太宰 治,太宰治全集2,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
282,家庭の幸福,NDC 913,1999/1/1,2014/9/17,35,太宰 治,ヴィヨンの妻,新潮文庫、新潮社,細渕紀子,小浜真由美
283,風の便り,NDC 913,2000/4/1,2014/9/17,35,太宰 治,太宰治全集4,ちくま文庫、筑摩書房,柴田卓治,高橋真也
284,禁酒の心,NDC 913,2000/5/2,2014/9/17,35,太宰 治,太宰治全集5,ちくま文庫、筑摩書房,柴田卓治,しず
285,乞食学生,NDC 913,2000/2/10,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
286,古典風,NDC 913,2000/1/16,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
287,黄村先生言行録,NDC 913,2000/5/2,2014/9/17,35,太宰 治,太宰治全集5,ちくま文庫、筑摩書房,柴田卓治,しず
288,苦悩の年鑑,NDC 914,2000/4/7,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,miyako
289,虚構の春,NDC 913,1999/7/20,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
290,狂言の神,NDC 913,1999/7/22,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,しず
291,饗応夫人,NDC 913,2000/1/24,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
292,リイズ,NDC 913,2000/4/27,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,渥美浩子
293,女神,NDC 913,2000/1/24,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
294,めくら草紙,NDC 913,1999/8/1,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,鈴木伸吾
295,メリイクリスマス,NDC 913,2000/4/19,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,石川友子
296,雌に就いて,NDC 913,1999/8/1,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,鈴木伸吾
297,未帰還の友に,NDC 913,2000/4/7,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,miyako
298,みみずく通信,NDC 913,2000/1/28,2014/9/17,35,太宰 治,太宰治全集4,ちくま文庫、筑摩書房,柴田卓治,青木直子
299,盲人独笑,NDC 913,2000/1/22,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
300,彼は昔の彼ならず,NDC 913,1999/9/12,2014/9/17,35,太宰 治,太宰治全集1,ちくま文庫、筑摩書房,柴田卓治,丹羽倫子
301,人間失格,NDC 913,1999/1/1,2014/9/17,35,太宰 治,人間失格,新潮文庫、新潮社,細渕真弓,八巻美恵
302,庭,NDC 914,2000/2/1,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,もりみつじゅんじ
303,女人訓戒,NDC 914,1999/11/22,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
304,女の決闘,NDC 913,1999/12/7,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
305,おさん,NDC 913,2000/1/24,2014/9/17,35,太宰 治,太宰治全集9,ちくま文庫、筑摩書房,柴田卓治,かとうかおり
306,おしゃれ童子,NDC 913,1999/10/26,2014/9/17,35,太宰 治,太宰治全集3,ちくま文庫、筑摩書房,柴田卓治,小林繁雄
307,お伽草紙,NDC 913,2000/1/13,2014/9/17,35,太宰 治,太宰治全集第七巻,筑摩書房,八巻美恵,高橋じゅんや
308,桜桃,NDC 913,1999/4/8,2014/9/17,35,太宰 治,人間失格・桜桃,角川文庫、角川書店,高橋美奈子,瀬戸さえ子
309,親という二字,NDC 913,2000/3/21,2014/9/17,35,太宰 治,太宰治全集8,ちくま文庫、筑摩書房,柴田卓治,ゆうこ
